mood,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
0,0.289,0.607,0.827,2.95e-06,0.718,-4.282,0.0484,100.062,0.552
0,0.238,0.817,0.703,0,0.102,-7.337,0.0409,124.898,0.535
0,0.768,0.561,0.431,1.42e-05,0.106,-8.81,0.0578,143.875,0.137
0,0.456,0.61,0.484,0,0.0715,-6.254,0.0252,100.005,0.447
0,0.0108,0.451,0.55,0,0.0737,-8.137,0.262,80.001,0.594
0,0.295,0.86,0.522,0,0.105,-7.322,0.0772,124.937,0.113
0,0.00259,0.493,0.836,0,0.221,-3.772,0.0597,174.949,0.794
0,0.183,0.878,0.525,0,0.0714,-6.832,0.0578,112.022,0.694
0,0.727,0.529,0.488,0,0.112,-9.593,0.0999,140.275,0.293
0,0.256,0.682,0.919,0,0.442,-3.18,0.0875,95.982,0.535
0,0.124,0.64,0.647,0,0.0801,-8.114,0.186,92.979,0.546
0,0.135,0.727,0.939,4.35e-05,0.151,-11.855,0.0369,113.33,0.916
0,0.0846,0.717,0.455,0,0.11,-8.303,0.0276,127.812,0.389
0,0.011,0.578,0.886,0,0.143,-4.348,0.0633,80.008,0.615
0,0.457,0.767,0.568,0,0.101,-7.782,0.0902,89.953,0.294
0,0.1,0.602,0.893,0,0.259,-6.555,0.0951,174.054,0.842
0,0.0842,0.763,0.541,0.0053,0.092,-7.965,0.0859,160.202,0.516
0,0.424,0.639,0.54,0,0.159,-10.181,0.0481,153.126,0.218
0,0.0421,0.726,0.554,0,0.106,-5.29,0.0917,169.999,0.335
0,0.474,0.757,0.508,0,0.121,-11.212,0.151,154.884,0.443
0,0.467,0.836,0.509,4.1e-06,0.0436,-13.668,0.0548,138.714,0.949
0,0.264,0.752,0.65,1.38e-06,0.313,-6.194,0.0334,141.16,0.904
0,0.009,0.726,0.787,0,0.0596,-2.494,0.0737,124.99,0.888
0,0.682,0.806,0.543,3.42e-05,0.11,-8.351,0.0616,100.033,0.449
0,0.0392,0.759,0.548,0,0.0828,-6.049,0.029,116.967,0.749
0,0.572,0.75,0.516,0,0.109,-8.02,0.172,97.985,0.494
0,0.211,0.635,0.673,0,0.176,-5.54,0.0546,129.975,0.539
0,0.383,0.795,0.632,0,0.078,-6.395,0.0981,94.984,0.0866
0,0.103,0.801,0.458,0.256,0.104,-8.458,0.0694,100.008,0.31
0,0.113,0.456,0.579,0,0.12,-7.556,0.167,89.978,0.327
0,0.00223,0.699,0.76,0,0.132,-3.173,0.0677,129.996,0.696
0,0.394,0.771,0.666,8e-06,0.0894,-7.824,0.212,158.942,0.249
0,0.465,0.691,0.305,0,0.121,-12.31,0.0287,85.03,0.53
0,0.692,0.438,0.496,0,0.109,-7.283,0.0627,93.656,0.285
0,0.0971,0.688,0.662,1.34e-06,0.172,-5.57,0.0441,115.106,0.549
0,0.133,0.697,0.836,4.46e-06,0.0754,-5.005,0.0437,121.977,0.631
0,0.0148,0.569,0.85,0,0.245,-3.914,0.0369,122.042,0.551
0,0.0172,0.598,0.833,0,0.544,-6.333,0.0497,125.004,0.464
0,0.21,0.721,0.768,0.00843,0.262,-4.371,0.0685,124.076,0.468
0,0.019,0.598,0.559,0,0.17,-5.835,0.0387,122.066,0.19
0,0.0696,0.728,0.657,3.41e-06,0.0855,-5.329,0.042,122.079,0.772
0,0.111,0.698,0.774,1.85e-05,0.188,-5.128,0.0377,123.019,0.708
0,0.0514,0.733,0.96,0.00199,0.287,-3.597,0.0295,124.01,0.811
0,0.0453,0.813,0.848,1.51e-05,0.0696,-4.582,0.0534,123.978,0.603
0,0.171,0.662,0.794,0,0.0883,-4.239,0.0533,104.951,0.641
0,0.369,0.579,0.704,0,0.27,-6.209,0.0305,124.978,0.164
0,0.0451,0.633,0.844,0,0.097,-3.815,0.0461,125.032,0.637
0,0.0546,0.753,0.749,4.39e-06,0.166,-5.214,0.0314,121.988,0.589
0,0.00324,0.625,0.855,0,0.742,-3.184,0.0401,120.004,0.303
0,0.00974,0.717,0.627,0,0.222,-8.198,0.0966,125.965,0.437
0,0.102,0.802,0.626,9.23e-05,0.0674,-6.532,0.0348,119.995,0.923
0,0.00559,0.665,0.846,0.007,0.134,-5.563,0.031,123.988,0.78
0,0.346,0.622,0.756,0,0.3,-5.375,0.0474,95.939,0.498
0,0.0159,0.547,0.881,0,0.171,-3.152,0.0512,99.979,0.215
0,0.0017,0.682,0.868,0.335,0.374,-6.3,0.109,124.024,0.543
0,0.119,0.876,0.765,5.2e-06,0.0826,-6.554,0.269,115.072,0.729
0,0.0953,0.668,0.9,1.06e-05,0.368,-4.228,0.0429,124.045,0.709
0,0.208,0.748,0.846,0.00215,0.0877,-4.32,0.0911,125.965,0.465
0,0.0568,0.657,0.653,0.000142,0.321,-8.525,0.0258,111.974,0.624
0,0.00882,0.482,0.756,0,0.0745,-4.876,0.0524,120.014,0.368
0,0.0374,0.612,0.726,2e-06,0.105,-5.934,0.036,119.964,0.478
0,0.0547,0.786,0.732,2.47e-06,0.342,-6.664,0.0421,123.982,0.631
0,0.158,0.8,0.66,0.02,0.14,-4.903,0.158,117.923,0.634
0,0.0409,0.527,0.763,1.13e-06,0.0969,-7.44,0.0415,125.997,0.372
0,0.000532,0.53,0.807,2.75e-06,0.496,-5.348,0.147,127.991,0.263
0,0.0714,0.646,0.761,0,0.222,-2.557,0.0385,129.916,0.472
0,0.0671,0.756,0.892,0.000139,0.0798,-4.361,0.0399,124.05,0.362
0,0.615,0.817,0.591,0.000255,0.124,-10.37,0.0592,119.995,0.538
0,0.0198,0.569,0.611,0,0.0356,-7.275,0.0909,170.121,0.334
0,0.145,0.711,0.876,0,0.116,-4.144,0.0551,122.969,0.706
0,0.0198,0.648,0.724,0,0.15,-5.189,0.0263,125.014,0.382
0,0.295,0.626,0.76,0,0.0575,-3.352,0.0327,122.984,0.629
0,0.3,0.799,0.791,0.00089,0.104,-5.173,0.109,119.993,0.651
0,0.126,0.751,0.65,1.78e-05,0.161,-6.212,0.046,119.983,0.485
0,0.11,0.585,0.82,0,0.134,-4.428,0.0774,169.895,0.396
0,0.0169,0.594,0.64,0,0.135,-6.865,0.033,92.871,0.492
0,0.118,0.639,0.83,0,0.0996,-3.322,0.0353,100.019,0.766
0,0.00309,0.59,0.94,6.82e-05,0.332,-5.593,0.0456,121.02,0.352
0,0.213,0.881,0.377,0.849,0.104,-15.256,0.0502,123.974,0.399
0,0.0682,0.742,0.789,0.00299,0.139,-7.7,0.0379,119.998,0.202
0,0.0167,0.659,0.788,0.00818,0.125,-7.463,0.0471,121.016,0.78
0,0.00454,0.619,0.901,0.373,0.303,-5.814,0.0384,119.026,0.612
0,0.0693,0.738,0.911,0.000381,0.62,-3.531,0.139,103.998,0.533
0,0.0219,0.846,0.637,0.000826,0.0636,-7.388,0.037,120.997,0.557
0,0.0152,0.684,0.884,0.231,0.594,-6.651,0.0619,126.038,0.326
0,0.00544,0.793,0.701,0,0.164,-4.764,0.0428,123.964,0.62
0,0.0499,0.698,0.847,0,0.338,-4.372,0.0366,119.985,0.508
0,0.011,0.555,0.879,0,0.298,-2.484,0.0983,113.852,0.691
0,0.0697,0.679,0.593,0,0.229,-7.614,0.0504,120.04,0.494
0,0.0606,0.598,0.815,0,0.176,-4.481,0.0858,121.986,0.383
0,0.383,0.58,0.745,0,0.25,-4.915,0.048,150.103,0.612
0,0.0476,0.583,0.94,0.000206,0.0524,-3.05,0.0551,127.009,0.378
0,0.00772,0.674,0.663,1.37e-05,0.287,-8.386,0.0391,124.028,0.16
0,0.264,0.503,0.754,5.85e-05,0.297,-3.634,0.0424,116.524,0.597
0,0.073,0.662,0.823,0,0.0833,-4.7,0.0971,118.958,0.435
0,0.034,0.796,0.798,4.19e-05,0.0952,-6.312,0.0317,116.032,0.942
0,0.19,0.706,0.914,0,0.0886,-5.668,0.0615,124.03,0.299
0,0.063,0.703,0.901,0,0.0618,-2.303,0.0384,105.059,0.876
0,0.042,0.82,0.702,0.00991,0.143,-6.06,0.0346,113.958,0.548
0,0.0629,0.782,0.748,0,0.1,-4.32,0.0523,123.937,0.571
0,0.0245,0.739,0.628,0,0.266,-4.137,0.0703,120.944,0.634
0,0.449,0.7,0.782,0,0.143,-4.631,0.0542,124.969,0.68
0,0.0238,0.6,0.845,0,0.434,-3.695,0.042,125.027,0.378
0,0.00815,0.559,0.856,0,0.113,-4.122,0.0621,127.997,0.276
0,0.255,0.74,0.745,0.000186,0.094,-3.848,0.031,126.015,0.352
0,0.224,0.595,0.775,8.09e-06,0.348,-4.4,0.0511,124.023,0.128
0,0.0463,0.513,0.836,0,0.128,-3.781,0.0579,124.964,0.304
0,0.000542,0.702,0.869,0.103,0.0958,-4.603,0.0313,125.966,0.583
0,0.00813,0.472,0.771,0,0.04,-5.7,0.123,119.802,0.726
0,0.0696,0.596,0.743,2.37e-06,0.202,-4.149,0.0302,125.883,0.531
0,0.00768,0.642,0.907,6.43e-05,0.0696,-3.26,0.0507,107.06,0.357
0,0.0718,0.74,0.874,0,0.0697,-2.832,0.0425,111.973,0.447
0,0.0681,0.713,0.809,0.000414,0.087,-4.695,0.195,120.166,0.398
0,0.136,0.62,0.851,0.000144,0.0999,-2.727,0.0332,122.011,0.816
0,0.0285,0.585,0.956,0,0.213,-3.577,0.0564,120.004,0.593
0,0.0336,0.776,0.814,0,0.109,-5.86,0.0737,118.032,0.831
0,0.0182,0.66,0.871,0,0.254,-3.449,0.0337,115.081,0.707
0,0.0334,0.582,0.863,1.42e-05,0.371,-4.067,0.0356,112.073,0.333
0,0.0434,0.807,0.836,0.396,0.113,-4.359,0.0359,120.057,0.962
0,0.045,0.589,0.876,0.857,0.397,-7.032,0.033,124.004,0.368
0,0.0384,0.824,0.972,0.0819,0.502,-4.045,0.0495,125.978,0.759
0,0.0411,0.701,0.741,1.65e-05,0.172,-6.874,0.0503,119.994,0.568
0,0.175,0.61,0.765,1.05e-06,0.0914,-4.914,0.172,125.028,0.243
0,0.00608,0.674,0.885,0,0.274,-4.595,0.0365,125.006,0.716
0,0.059,0.734,0.763,4.12e-06,0.239,-6.971,0.272,119.962,0.651
0,0.0293,0.702,0.898,2.82e-06,0.134,-5.449,0.0459,117.028,0.705
0,0.00406,0.714,0.866,0.0178,0.292,-5.483,0.09,125.072,0.646
0,0.0071,0.754,0.792,3.58e-06,0.153,-5.278,0.0429,118.024,0.791
0,0.0194,0.692,0.846,2.91e-05,0.324,-5.72,0.0559,124.007,0.827
0,0.0211,0.737,0.862,0,0.232,-2.823,0.0965,125.031,0.681
0,0.129,0.797,0.735,9.84e-05,0.171,-4.369,0.0328,125.996,0.361
0,0.00862,0.628,0.928,0.713,0.0651,-3.698,0.0621,123.953,0.68
0,0.0173,0.613,0.874,0,0.839,-5.912,0.262,121.995,0.392
0,0.00442,0.781,0.718,0,0.132,-7.814,0.387,123.992,0.304
0,0.000183,0.748,0.75,0.0626,0.046,-7.115,0.052,121.98,0.734
0,0.0166,0.754,0.804,7.42e-06,0.0472,-5.896,0.0557,123.03,0.708
0,0.0521,0.751,0.784,2.64e-05,0.0629,-4.964,0.138,106.069,0.533
0,0.105,0.519,0.761,6.48e-06,0.103,-3.618,0.0445,124.947,0.309
0,0.135,0.533,0.731,3e-06,0.198,-3.224,0.0322,127.98,0.312
0,0.0476,0.488,0.6,0.0219,0.154,-6.801,0.0422,128.001,0.192
0,0.024,0.555,0.728,2.35e-06,0.169,-3.54,0.0644,63.458,0.723
0,0.0013,0.307,0.961,0.00474,0.514,-5.6,0.0588,122.263,0.463
0,0.118,0.73,0.688,0.0231,0.139,-8.771,0.0651,123.027,0.426
0,0.32,0.943,0.409,0.777,0.105,-9.556,0.15,122.011,0.18
0,0.0453,0.817,0.776,0,0.158,-4.976,0.303,124.03,0.718
0,0.0808,0.68,0.823,0.000239,0.0794,-4.455,0.148,111.042,0.643
0,0.00162,0.612,0.883,0.0904,0.124,-5.799,0.037,120.98,0.393
0,0.0246,0.633,0.866,0.001,0.0904,-3.694,0.149,95.059,0.161
0,0.00123,0.776,0.819,0.297,0.292,-4.844,0.0334,120.013,0.763
0,0.18,0.776,0.614,0,0.109,-7.666,0.0488,120.003,0.43
0,0.0397,0.66,0.918,0.000206,0.126,-4.321,0.0486,122.065,0.432
0,0.0177,0.673,0.839,0.416,0.126,-6.787,0.0373,125.03,0.24
0,0.0331,0.705,0.825,2.6e-06,0.261,-5.439,0.029,122.035,0.581
0,0.0641,0.645,0.89,0.34,0.113,-5.122,0.0288,125.0,0.193
0,0.0268,0.668,0.693,0.000204,0.242,-7.386,0.0811,126.077,0.478
0,0.101,0.657,0.816,0,0.137,-4.819,0.168,120.092,0.584
0,0.168,0.652,0.797,1.48e-06,0.339,-4.78,0.0505,107.002,0.358
0,0.0698,0.727,0.822,0.000175,0.408,-4.481,0.0471,118.092,0.855
0,0.243,0.41,0.873,0,0.154,-3.984,0.041,123.553,0.531
0,0.0946,0.697,0.921,1.9e-05,0.159,-4.283,0.0424,123.988,0.722
0,0.0197,0.849,0.682,0.00143,0.0996,-6.241,0.123,121.997,0.928
0,0.00135,0.767,0.858,3.04e-05,0.188,-2.716,0.0636,118.979,0.634
0,0.000816,0.646,0.796,0.000154,0.211,-6.88,0.0384,123.999,0.71
0,0.0565,0.763,0.853,2.62e-06,0.149,-4.538,0.17,119.958,0.501
0,0.00204,0.627,0.862,3.63e-05,0.169,-4.773,0.104,126.041,0.313
0,0.131,0.703,0.86,2.04e-06,0.102,-4.049,0.0961,118.763,0.749
0,0.0205,0.657,0.788,0.161,0.073,-7.209,0.0429,125.997,0.455
0,0.0035,0.651,0.786,6.99e-05,0.179,-3.725,0.0761,109.019,0.414
0,0.0339,0.803,0.764,0.000703,0.206,-5.233,0.0387,122.014,0.614
0,0.000605,0.664,0.799,0.0704,0.152,-5.597,0.0308,123.994,0.196
0,0.0256,0.629,0.892,0.687,0.104,-4.775,0.0775,124.987,0.438
0,0.00116,0.694,0.931,0.0948,0.0518,-3.401,0.0382,123.002,0.943
0,0.0247,0.741,0.914,0.0195,0.22,-5.589,0.133,124.984,0.15
0,0.0924,0.865,0.598,0.000228,0.171,-6.376,0.0948,110.018,0.735
0,0.0102,0.623,0.939,0,0.699,-3.666,0.0745,123.981,0.661
0,0.0728,0.737,0.805,0.000198,0.163,-4.955,0.0505,124.015,0.482
0,0.000871,0.712,0.801,0,0.155,-5.298,0.0311,119.973,0.495
0,0.00316,0.708,0.891,2.44e-06,0.124,-4.931,0.092,125.999,0.336
0,0.000392,0.613,0.953,1.61e-05,0.056,-4.213,0.0555,123.877,0.154
0,0.248,0.66,0.733,8.96e-06,0.17,-4.619,0.0359,119.933,0.304
0,0.0177,0.728,0.947,0.00254,0.0987,-4.22,0.0828,125.874,0.553
0,0.00413,0.684,0.912,7.78e-06,0.0462,-3.95,0.0296,124.041,0.487
0,0.00752,0.652,0.712,0.154,0.345,-6.68,0.0635,127.87,0.419
0,0.00718,0.815,0.653,0.0868,0.252,-7.261,0.0398,123.931,0.769
0,0.0018,0.717,0.671,2.54e-06,0.0921,-5.077,0.0337,110.054,0.699
0,0.0833,0.689,0.706,0,0.105,-4.48,0.0312,106.52,0.623
0,0.216,0.595,0.784,0,0.0608,-4.878,0.102,124.111,0.479
0,0.00253,0.52,0.849,0,0.119,-3.794,0.186,175.908,0.774
0,0.051,0.774,0.792,0,0.155,-4.021,0.0523,122.062,0.507
0,0.217,0.806,0.513,0,0.217,-6.208,0.0685,124.988,0.503
0,0.00226,0.721,0.738,4.41e-06,0.118,-4.77,0.0403,119.976,0.637
0,0.454,0.661,0.486,0,0.0994,-4.438,0.0431,78.31,0.309
0,0.0481,0.733,0.886,1.81e-06,0.191,-1.856,0.0426,126.031,0.696
0,0.326,0.682,0.72,0,0.148,-8.173,0.0381,117.003,0.673
0,0.0704,0.624,0.86,0,0.0819,-3.012,0.124,100.897,0.816
0,0.021,0.582,0.889,0,0.687,-4.386,0.0491,121.977,0.438
0,0.0469,0.808,0.897,3.14e-05,0.364,-3.712,0.0348,126.026,0.591
0,0.0145,0.579,0.839,3.04e-05,0.201,-5.409,0.0703,158.141,0.589
0,0.0514,0.733,0.96,0.00199,0.287,-3.597,0.0295,124.01,0.811
0,0.011,0.555,0.879,0,0.298,-2.484,0.0983,113.852,0.691
0,0.141,0.66,0.667,5.26e-05,0.107,-6.87,0.0474,114.901,0.452
0,0.0151,0.638,0.878,0.000223,0.308,-3.639,0.0484,103.948,0.481
0,0.0703,0.694,0.822,1.18e-06,0.0977,-5.266,0.233,107.104,0.356
0,0.00381,0.735,0.689,0.00146,0.409,-5.41,0.0513,116.94,0.71
0,0.0958,0.684,0.828,0,0.0829,-4.983,0.0889,102.041,0.642
0,0.0739,0.448,0.824,0,0.113,-4.249,0.057,119.965,0.419
0,0.613,0.562,0.765,0,0.0774,-2.967,0.21,118.879,0.707
0,0.00711,0.507,0.828,2.44e-05,0.261,-6.023,0.0449,178.032,0.489
0,0.48,0.798,0.723,0,0.104,-4.913,0.0568,112.043,0.512
0,0.179,0.602,0.636,0,0.162,-6.584,0.0563,117.962,0.547
0,0.00172,0.575,0.844,0,0.114,-4.89,0.072,104.914,0.277
0,0.029,0.726,0.827,0,0.223,-3.941,0.0341,123.003,0.479
0,0.00447,0.704,0.778,0,0.0731,-5.331,0.0971,101.025,0.821
0,0.156,0.687,0.841,0,0.0834,-5.216,0.0942,114.981,0.811
0,0.00883,0.702,0.825,0,0.0674,-3.787,0.0601,102.977,0.915
0,0.0148,0.717,0.855,0,0.0887,-5.646,0.094,125.002,0.86
0,0.00912,0.688,0.742,1.37e-06,0.186,-6.363,0.0496,110.026,0.74
0,0.346,0.822,0.749,2.28e-05,0.0762,-4.645,0.0488,128.048,0.791
0,0.0155,0.628,0.877,5.97e-06,0.113,-4.205,0.046,101.992,0.721
0,0.181,0.727,0.832,0,0.0615,-4.327,0.0366,127.035,0.213
0,0.00161,0.632,0.826,2.89e-06,0.146,-5.326,0.0699,111.886,0.474
0,0.0492,0.666,0.796,0,0.0442,-6.967,0.103,110.108,0.61
0,0.00302,0.615,0.701,0,0.0471,-4.257,0.0472,98.073,0.251
0,0.0311,0.576,0.679,0,0.323,-7.237,0.034,121.005,0.213
0,0.0592,0.691,0.695,0,0.0647,-5.6,0.0367,106.064,0.514
0,0.194,0.728,0.636,2.57e-05,0.515,-5.824,0.0366,124.023,0.433
0,0.00173,0.659,0.667,2.85e-05,0.1,-4.668,0.0339,115.982,0.468
0,0.0669,0.675,0.73,0,0.0686,-5.982,0.0909,102.025,0.892
0,0.024,0.555,0.728,2.35e-06,0.169,-3.54,0.0644,63.458,0.723
0,0.0376,0.578,0.697,1.94e-06,0.211,-6.107,0.0431,89.916,0.358
0,0.0449,0.497,0.757,0,0.119,-4.189,0.127,169.902,0.507
0,0.00813,0.588,0.701,0,0.2,-6.39,0.0402,104.988,0.443
0,0.178,0.733,0.643,0,0.0609,-6.45,0.053,107.088,0.485
0,0.021,0.672,0.855,0,0.323,-3.764,0.0397,123.056,0.646
0,0.556,0.76,0.479,0,0.0703,-5.574,0.0466,89.911,0.913
0,0.00104,0.708,0.945,0.0803,0.227,-3.247,0.234,127.96,0.545
0,0.113,0.485,0.91,0,0.138,-2.096,0.0977,124.18,0.649
0,0.0348,0.732,0.922,0,0.146,-1.829,0.0975,120.033,0.589
0,0.108,0.456,0.833,1.71e-05,0.0592,-4.242,0.0964,159.808,0.261
0,0.193,0.579,0.904,0,0.064,-2.729,0.0618,82.014,0.681
0,0.0137,0.577,0.833,0,0.121,-3.337,0.0695,107.936,0.58
0,0.0106,0.669,0.832,0,0.0968,-5.721,0.0682,113.035,0.7
0,0.00759,0.75,0.651,0,0.521,-4.655,0.121,120.055,0.928
0,0.0558,0.575,0.571,0,0.0912,-7.906,0.0439,105.049,0.449
0,0.414,0.748,0.524,0,0.111,-5.599,0.0338,95.01,0.661
0,0.152,0.774,0.753,0,0.0371,-5.446,0.0517,119.002,0.896
0,0.0364,0.454,0.66,0,0.181,-4.357,0.168,184.353,0.568
0,0.0248,0.637,0.778,0,0.228,-3.642,0.0706,103.093,0.286
0,0.261,0.538,0.776,0,0.201,-4.814,0.201,94.969,0.776
0,0.131,0.669,0.579,0,0.19,-6.341,0.0468,123.979,0.66
0,0.0166,0.527,0.835,0,0.249,-5.298,0.0433,125.983,0.654
0,0.00295,0.662,0.844,4.78e-05,0.525,-5.495,0.0669,145.007,0.763
0,0.0351,0.748,0.879,0.000851,0.233,-3.775,0.061,107.987,0.749
0,0.0169,0.596,0.854,0,0.124,-5.114,0.463,120.274,0.152
0,0.332,0.509,0.79,6.67e-05,0.316,-3.782,0.0374,127.946,0.638
0,0.0313,0.708,0.868,0,0.122,-3.287,0.0431,124.994,0.72
0,0.322,0.518,0.842,0,0.101,-1.816,0.0828,125.854,0.375
0,0.191,0.687,0.792,0,0.167,-2.749,0.0452,100.015,0.671
0,0.171,0.753,0.657,0,0.112,-3.061,0.0449,107.01,0.437
0,0.0308,0.682,0.841,0,0.0534,-3.465,0.139,90.15,0.717
0,0.117,0.762,0.797,0,0.202,-2.71,0.135,122.066,0.525
0,0.0119,0.781,0.768,4.91e-06,0.325,-5.991,0.0394,123.07,0.486
0,0.158,0.689,0.505,0,0.138,-6.389,0.0933,99.017,0.312
0,0.0733,0.552,0.76,0,0.0865,-4.706,0.342,135.702,0.639
0,0.0085,0.691,0.716,9.06e-06,0.263,-5.985,0.0351,112.035,0.507
0,0.0776,0.643,0.904,0,0.189,-3.694,0.0739,103.028,0.481
0,0.00438,0.666,0.829,0.000477,0.205,-3.995,0.044,126.037,0.499
0,0.022,0.598,0.775,0,0.0677,-4.035,0.0545,129.819,0.687
0,0.0591,0.673,0.902,0.000262,0.0558,-2.392,0.0346,100.012,0.538
0,0.393,0.917,0.52,0,0.0429,-7.357,0.293,95.489,0.642
0,0.0427,0.842,0.734,0,0.106,-5.065,0.0588,137.958,0.952
0,0.016,0.807,0.887,0.000503,0.0811,-4.311,0.0361,122.015,0.606
0,0.00112,0.652,0.698,0.000115,0.0886,-4.667,0.042,96.021,0.47
0,0.0214,0.651,0.833,0,0.14,-3.356,0.172,155.051,0.443
0,0.0202,0.797,0.543,0,0.0726,-5.744,0.0439,115.036,0.164
0,0.00299,0.61,0.87,0,0.064,-4.012,0.0693,125.014,0.523
0,0.0375,0.526,0.891,0,0.375,-1.549,0.0482,94.095,0.804
0,0.00915,0.887,0.765,0.000872,0.0907,-5.207,0.0669,102.958,0.456
0,0.374,0.747,0.834,0,0.0586,-2.867,0.045,128.005,0.687
0,0.00615,0.767,0.891,0,0.406,-3.01,0.0901,119.91,0.824
0,0.704,0.892,0.507,3.14e-05,0.109,-8.282,0.378,143.96,0.695
0,0.0533,0.878,0.619,0,0.113,-5.56,0.102,136.041,0.639
0,0.272,0.802,0.645,0,0.119,-6.181,0.0715,100.001,0.376
0,0.0209,0.509,0.689,0,0.301,-4.929,0.102,170.087,0.297
0,0.0516,0.9,0.4,0,0.0599,-8.575,0.127,135.984,0.346
0,0.00354,0.37,0.855,0,0.372,-3.232,0.29,185.791,0.65
0,0.223,0.815,0.518,0,0.104,-6.594,0.0897,151.891,0.877
0,0.0249,0.431,0.663,0.0397,0.117,-10.066,0.0351,203.908,0.855
0,0.0404,0.677,0.744,0.00016,0.074,-6.806,0.0295,124.08,0.631
0,0.143,0.402,0.754,0,0.358,-4.837,0.0432,108.17,0.621
0,0.0635,0.647,0.795,0,0.188,-3.548,0.0372,127.992,0.409
0,0.705,0.831,0.794,3.4e-05,0.0978,-3.701,0.0752,118.075,0.735
0,0.179,0.661,0.723,1.23e-05,0.14,-6.976,0.0566,113.778,0.316
0,0.0622,0.776,0.78,0,0.081,-4.374,0.128,124.949,0.666
0,0.269,0.72,0.861,5.11e-06,0.601,-4.339,0.209,126.991,0.669
0,0.0724,0.943,0.416,0,0.0695,-10.769,0.0515,129.892,0.742
0,0.153,0.477,0.682,0,0.0763,-4.931,0.0925,110.567,0.345
0,0.0698,0.742,0.678,0,0.151,-4.605,0.192,115.05,0.927
0,0.09,0.874,0.727,5.83e-06,0.0759,-7.689,0.0777,98.97,0.427
0,0.0403,0.836,0.544,0,0.0824,-5.975,0.0943,97.028,0.51
0,0.205,0.626,0.88,0,0.128,-2.384,0.0504,95.079,0.534
0,0.000156,0.427,0.916,5.37e-06,0.154,-3.716,0.116,123.539,0.688
0,0.272,0.802,0.645,0,0.119,-6.181,0.0715,100.001,0.376
0,0.0113,0.55,0.899,9.65e-05,0.137,-3.284,0.0458,125.85,0.408
0,0.0523,0.651,0.812,0.0015,0.369,-8.377,0.0307,118.038,0.696
0,0.121,0.7,0.872,7.08e-06,0.103,-5.896,0.0666,125.03,0.761
0,0.117,0.645,0.67,1.9e-05,0.387,-5.477,0.0504,128.834,0.379
0,0.014,0.695,0.672,7.95e-05,0.0756,-6.109,0.0345,104.988,0.245
0,0.296,0.674,0.881,3.01e-06,0.0793,-2.853,0.147,98.994,0.234
0,0.0372,0.697,0.683,0,0.137,-2.881,0.117,96.133,0.603
0,0.229,0.717,0.653,0,0.101,-5.634,0.0658,106.966,0.412
0,0.0192,0.599,0.887,1.21e-06,0.3,-3.967,0.0984,170.918,0.881
0,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,0.457
0,0.0125,0.794,0.793,0,0.0952,-4.521,0.0842,123.941,0.677
0,0.56,0.619,0.459,0,0.137,-5.782,0.0334,126.803,0.498
0,0.488,0.689,0.412,0.00016,0.0659,-7.523,0.0301,126.754,0.537
0,0.128,0.778,0.559,0,0.399,-7.109,0.0776,129.989,0.678
0,0.693,0.824,0.592,0.000158,0.178,-6.4,0.0969,98.074,0.54
0,0.399,0.693,0.564,0,0.0409,-3.857,0.0378,185.913,0.574
0,0.0211,0.596,0.856,0.0178,0.141,-3.556,0.0346,127.949,0.743
0,0.0353,0.664,0.714,8.42e-06,0.0843,-6.645,0.111,101.969,0.71
0,0.592,0.768,0.354,0,0.399,-9.484,0.0539,153.97,0.793
0,0.00387,0.769,0.719,0.00181,0.294,-6.123,0.126,99.869,0.423
0,0.00801,0.856,0.609,8.15e-05,0.0344,-7.223,0.0824,114.988,0.928
0,0.21,0.448,0.838,0.000131,0.131,-5.257,0.0557,139.863,0.254
0,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,0.569
0,0.233,0.704,0.758,0.00144,0.0924,-3.537,0.0402,120.003,0.534
0,0.345,0.681,0.867,0,0.097,-4.836,0.0738,123.872,0.78
0,0.366,0.687,0.514,0,0.116,-6.612,0.0897,145.921,0.494
0,0.0844,0.82,0.801,3.17e-05,0.342,-5.283,0.134,120.097,0.512
0,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,0.557
0,0.0644,0.715,0.97,0.000156,0.205,-2.206,0.0648,79.504,0.963
0,0.279,0.612,0.57,0,0.0963,-6.642,0.0347,77.004,0.335
0,0.0631,0.797,0.948,8e-06,0.0378,-1.069,0.0665,127.993,0.858
0,0.127,0.707,0.955,0,0.202,-4.593,0.222,125.989,0.575
0,0.0342,0.906,0.638,1.7e-05,0.0725,-7.917,0.256,99.959,0.789
0,0.0279,0.707,0.767,0.000295,0.169,-7.072,0.0323,139.985,0.832
0,0.000426,0.836,0.906,0,0.227,-2.902,0.279,165.091,0.718
0,0.0302,0.91,0.401,0.000159,0.0801,-9.552,0.0855,135.994,0.824
0,0.114,0.755,0.536,0,0.0282,-5.605,0.12,138.969,0.882
0,0.264,0.787,0.673,3.35e-06,0.0904,-4.583,0.159,110.962,0.779
0,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,0.349
0,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,0.898
0,0.256,0.682,0.919,0,0.442,-3.18,0.0875,95.982,0.535
